èáà ,ëIéËñº,age,debut_year,tall,weight,pro_year,position,bt,Date,Home Tm,Away Tm,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS,SS,HP2F
47,Wilson Ramos,35, 5/02/2010,185.42,109.3176,0,C,R/R,2019-09-29,New York Mets,Atlanta Braves,1,1,0,1,0,0,0,0,0,0,0,0,0,.288,.351,.416,.767,22.8,4.96
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-03-28,Milwaukee Brewers,St. Louis Cardinals,3,3,2,2,0,0,2,3,0,0,0,0,0,.667,.667,2.667,3.334,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-03-29,Milwaukee Brewers,St. Louis Cardinals,5,4,1,1,0,0,0,0,1,1,0,0,0,.429,.500,1.286,1.786,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-03-30,Milwaukee Brewers,St. Louis Cardinals,3,3,1,3,1,0,0,1,0,0,0,0,0,.600,.636,1.300,1.936,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-03-31,Milwaukee Brewers,St. Louis Cardinals,4,4,0,2,0,0,0,0,0,1,2,0,0,.571,.600,1.071,1.671,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-01,Pittsburgh Pirates,St. Louis Cardinals,5,4,1,1,0,0,1,2,1,2,0,0,0,.500,.550,1.056,1.606,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-03,Pittsburgh Pirates,St. Louis Cardinals,4,3,2,1,0,1,0,0,1,1,0,0,0,.476,.542,1.048,1.590,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-05,St. Louis Cardinals,San Diego Padres,3,3,0,0,0,0,0,0,0,0,0,0,0,.417,.481,.917,1.398,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-06,St. Louis Cardinals,San Diego Padres,4,2,0,1,1,0,0,1,1,1,0,0,0,.423,.484,.923,1.407,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-07,St. Louis Cardinals,San Diego Padres,4,4,1,2,0,0,0,1,0,0,0,0,0,.433,.486,.867,1.353,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-08,St. Louis Cardinals,Los Angeles Dodgers,3,3,0,0,0,0,0,0,0,1,0,0,0,.394,.447,.788,1.235,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-09,St. Louis Cardinals,Los Angeles Dodgers,4,3,0,0,0,0,0,0,0,2,0,0,1,.361,.429,.722,1.151,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-10,St. Louis Cardinals,Los Angeles Dodgers,4,4,0,0,0,0,0,0,0,1,0,0,0,.325,.391,.650,1.041,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-11,St. Louis Cardinals,Los Angeles Dodgers,5,3,0,0,0,0,0,0,2,0,1,0,0,.302,.392,.605,.997,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-13,Cincinnati Reds,St. Louis Cardinals,4,2,1,1,0,0,1,1,0,0,1,0,2,.311,.418,.667,1.085,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-14,Cincinnati Reds,St. Louis Cardinals,4,2,0,0,0,0,0,1,2,0,0,0,0,.298,.424,.638,1.062,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-15,Milwaukee Brewers,St. Louis Cardinals,4,3,0,0,0,0,0,0,1,0,0,0,0,.280,.413,.600,1.013,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-16,Milwaukee Brewers,St. Louis Cardinals,4,3,0,1,0,0,0,1,1,1,0,0,0,.283,.418,.585,1.003,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-17,Milwaukee Brewers,St. Louis Cardinals,4,4,1,3,1,0,0,1,0,0,0,0,0,.316,.437,.614,1.051,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-19,St. Louis Cardinals,New York Mets,4,3,0,0,0,0,0,0,1,1,0,0,0,.300,.427,.583,1.010,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-20,St. Louis Cardinals,New York Mets,4,2,1,0,0,0,0,0,2,0,0,0,0,.290,.430,.565,.995,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-21,St. Louis Cardinals,New York Mets,4,4,1,1,0,0,0,1,0,1,0,0,0,.288,.422,.545,.967,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-22,St. Louis Cardinals,Milwaukee Brewers,5,3,1,1,0,0,0,1,2,0,0,0,0,.290,.432,.536,.968,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-23,St. Louis Cardinals,Milwaukee Brewers,4,3,0,0,0,0,0,0,1,0,0,0,0,.278,.424,.514,.938,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-24,St. Louis Cardinals,Milwaukee Brewers,4,4,0,1,0,0,0,0,0,1,0,0,0,.276,.417,.500,.917,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-26,St. Louis Cardinals,Cincinnati Reds,4,4,0,1,0,0,0,0,0,0,0,0,0,.275,.410,.488,.898,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-27,St. Louis Cardinals,Cincinnati Reds,4,3,0,0,0,0,0,0,0,1,0,0,1,.265,.404,.470,.874,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-28,St. Louis Cardinals,Cincinnati Reds,4,4,1,1,1,0,0,0,0,1,0,0,0,.264,.398,.471,.869,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-29,Washington Nationals,St. Louis Cardinals,1,1,0,0,0,0,0,0,0,0,0,0,0,.261,.394,.466,.860,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-04-30,Washington Nationals,St. Louis Cardinals,4,4,0,2,0,0,0,1,0,1,1,0,0,.272,.398,.467,.865,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-01,Washington Nationals,St. Louis Cardinals,4,3,0,0,0,0,0,0,1,1,0,0,0,.263,.393,.453,.846,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-02,Washington Nationals,St. Louis Cardinals,5,5,0,1,0,0,0,1,0,1,1,0,0,.260,.385,.440,.825,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-03,Chicago Cubs,St. Louis Cardinals,3,3,0,1,0,0,0,0,0,0,0,0,0,.262,.384,.437,.821,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-04,Chicago Cubs,St. Louis Cardinals,4,2,1,0,0,0,0,0,1,0,0,0,1,.257,.388,.429,.817,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-05,Chicago Cubs,St. Louis Cardinals,4,4,0,0,0,0,0,0,0,0,0,0,0,.248,.376,.413,.789,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-06,St. Louis Cardinals,Philadelphia Phillies,4,2,0,0,0,0,0,1,1,0,0,0,0,.243,.372,.405,.777,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-07,St. Louis Cardinals,Philadelphia Phillies,3,3,0,0,0,0,0,0,0,1,0,0,0,.237,.364,.395,.759,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-09,St. Louis Cardinals,Pittsburgh Pirates,5,5,1,2,2,0,0,2,0,1,0,0,0,.244,.366,.412,.778,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-10,St. Louis Cardinals,Pittsburgh Pirates,4,4,0,1,0,0,0,0,0,0,0,0,0,.244,.362,.407,.769,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-11,St. Louis Cardinals,Pittsburgh Pirates,3,2,0,0,0,0,0,0,1,0,0,0,0,.240,.362,.400,.762,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-12,St. Louis Cardinals,Pittsburgh Pirates,4,4,0,1,0,0,0,0,0,1,0,0,0,.240,.359,.395,.754,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-14,Atlanta Braves,St. Louis Cardinals,5,5,2,2,0,0,1,3,0,0,0,0,0,.246,.360,.418,.778,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-15,Atlanta Braves,St. Louis Cardinals,3,2,0,1,0,0,0,0,1,0,0,0,0,.250,.366,.419,.785,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-16,Atlanta Braves,St. Louis Cardinals,4,3,0,1,0,0,0,0,1,0,0,0,0,.252,.369,.417,.786,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-17,Texas Rangers,St. Louis Cardinals,4,4,0,1,0,0,0,0,0,0,0,0,0,.252,.366,.413,.779,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-18,Texas Rangers,St. Louis Cardinals,5,5,0,0,0,0,0,0,0,0,0,0,0,.243,.356,.399,.755,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-19,Texas Rangers,St. Louis Cardinals,1,1,0,0,0,0,0,0,0,0,0,0,0,.242,.354,.396,.750,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-22,St. Louis Cardinals,Kansas City Royals,2,2,0,0,0,0,0,0,0,1,0,0,0,.238,.350,.391,.741,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-22,St. Louis Cardinals,Kansas City Royals,4,4,1,2,0,0,1,3,0,2,1,0,0,.245,.353,.413,.766,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-24,St. Louis Cardinals,Atlanta Braves,4,4,1,0,0,0,0,0,0,1,0,0,0,.239,.346,.403,.749,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-25,St. Louis Cardinals,Atlanta Braves,4,4,0,0,0,0,0,0,0,2,0,0,0,.233,.339,.393,.732,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-26,St. Louis Cardinals,Atlanta Braves,5,5,1,0,0,0,0,0,0,1,0,0,0,.226,.330,.381,.711,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-28,Philadelphia Phillies,St. Louis Cardinals,4,3,0,0,0,0,0,0,1,2,0,0,0,.222,.328,.374,.702,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-29,Philadelphia Phillies,St. Louis Cardinals,1,1,0,0,0,0,0,0,0,0,0,0,0,.221,.327,.372,.699,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-30,Philadelphia Phillies,St. Louis Cardinals,4,4,0,0,0,0,0,0,0,1,0,0,0,.216,.320,.364,.684,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-05-31,St. Louis Cardinals,Chicago Cubs,4,4,1,2,1,0,0,0,0,1,1,0,0,.222,.324,.372,.696,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-01,St. Louis Cardinals,Chicago Cubs,4,4,0,2,1,0,0,1,0,0,0,0,0,.228,.327,.380,.707,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-02,St. Louis Cardinals,Chicago Cubs,3,2,1,2,0,0,0,1,0,0,1,0,0,.237,.332,.387,.719,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-04,St. Louis Cardinals,Cincinnati Reds,4,4,0,1,0,0,0,0,0,1,0,0,0,.237,.330,.384,.714,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-06,St. Louis Cardinals,Cincinnati Reds,4,4,0,1,0,0,0,0,0,2,1,0,0,.237,.329,.381,.710,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-07,Chicago Cubs,St. Louis Cardinals,3,3,0,0,0,0,0,0,0,1,0,0,0,.234,.325,.376,.701,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-08,Chicago Cubs,St. Louis Cardinals,4,4,0,1,0,0,0,0,0,1,0,0,0,.234,.323,.373,.696,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-09,Chicago Cubs,St. Louis Cardinals,4,3,0,1,1,0,0,1,1,0,0,0,0,.235,.326,.377,.703,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-10,Miami Marlins,St. Louis Cardinals,4,3,1,0,0,0,0,0,0,2,0,0,0,.232,.322,.372,.694,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-11,Miami Marlins,St. Louis Cardinals,5,3,2,2,0,0,0,0,2,0,1,0,0,.238,.332,.376,.708,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-12,Miami Marlins,St. Louis Cardinals,3,3,0,1,0,0,0,0,0,1,0,0,0,.239,.332,.376,.708,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-13,New York Mets,St. Louis Cardinals,4,4,1,1,0,0,0,1,0,0,0,0,0,.240,.331,.373,.704,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-14,New York Mets,St. Louis Cardinals,2,2,1,2,0,0,1,1,0,0,0,0,0,.247,.336,.393,.729,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-15,New York Mets,St. Louis Cardinals,5,5,0,2,1,0,0,0,0,0,2,0,0,.250,.337,.397,.734,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-16,New York Mets,St. Louis Cardinals,4,4,0,0,0,0,0,0,0,0,0,0,0,.246,.332,.390,.722,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-17,St. Louis Cardinals,Miami Marlins,3,3,0,0,0,0,0,0,0,0,0,0,0,.242,.328,.385,.713,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-18,St. Louis Cardinals,Miami Marlins,3,2,0,0,0,0,0,0,1,1,0,0,0,.240,.328,.382,.710,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-19,St. Louis Cardinals,Miami Marlins,2,1,0,0,0,0,0,0,1,0,0,0,0,.239,.330,.380,.710,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-20,St. Louis Cardinals,Miami Marlins,4,4,0,1,0,0,0,0,0,0,0,0,0,.239,.328,.378,.706,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-21,St. Louis Cardinals,Los Angeles Angels,4,4,0,1,0,0,0,1,0,0,0,0,0,.240,.327,.376,.703,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-22,St. Louis Cardinals,Los Angeles Angels,3,2,1,0,0,0,0,0,1,0,0,0,0,.238,.327,.373,.700,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-23,St. Louis Cardinals,Los Angeles Angels,4,4,1,2,1,0,0,2,0,0,0,0,0,.242,.330,.379,.709,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-25,St. Louis Cardinals,Oakland Athletics,4,4,1,1,0,0,0,0,0,0,1,0,0,.242,.329,.377,.706,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-26,St. Louis Cardinals,Oakland Athletics,3,3,0,0,0,0,0,0,0,0,0,0,0,.239,.325,.373,.698,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-28,San Diego Padres,St. Louis Cardinals,4,3,0,1,1,0,0,0,1,1,0,0,0,.240,.328,.376,.704,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-29,San Diego Padres,St. Louis Cardinals,4,4,0,0,0,0,0,0,0,2,0,0,0,.237,.323,.370,.693,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-06-30,San Diego Padres,St. Louis Cardinals,2,2,1,1,0,0,0,0,0,0,0,0,0,.239,.325,.371,.696,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-02,Seattle Mariners,St. Louis Cardinals,4,4,1,1,1,0,0,0,0,0,0,0,0,.239,.324,.373,.697,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-03,Seattle Mariners,St. Louis Cardinals,3,3,0,0,0,0,0,0,0,3,0,0,0,.236,.320,.369,.689,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-04,Seattle Mariners,St. Louis Cardinals,1,1,0,0,0,0,0,0,0,0,0,0,0,.235,.319,.368,.687,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-05,San Francisco Giants,St. Louis Cardinals,5,5,1,3,1,0,0,2,0,0,0,0,0,.242,.324,.375,.699,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-06,San Francisco Giants,St. Louis Cardinals,3,2,0,1,0,0,0,0,0,0,0,0,1,.244,.327,.376,.703,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-12,St. Louis Cardinals,Arizona Diamondbacks,2,2,1,1,0,0,0,0,0,1,0,0,0,.246,.328,.377,.705,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-13,St. Louis Cardinals,Arizona Diamondbacks,4,3,0,1,0,0,0,0,0,1,0,0,0,.246,.328,.377,.705,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-14,St. Louis Cardinals,Arizona Diamondbacks,4,4,0,2,0,0,0,0,0,0,0,1,0,.250,.330,.378,.708,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-15,St. Louis Cardinals,Pittsburgh Pirates,4,3,0,0,0,0,0,0,0,0,0,0,1,.247,.329,.375,.704,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-16,St. Louis Cardinals,Pittsburgh Pirates,3,2,0,0,0,0,0,0,1,0,0,0,0,.246,.329,.372,.701,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-17,St. Louis Cardinals,Pittsburgh Pirates,0,0,0,0,0,0,0,0,0,0,0,0,0,.246,.329,.372,.701,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-18,Cincinnati Reds,St. Louis Cardinals,4,3,1,2,0,0,0,0,0,0,0,0,1,.250,.334,.375,.709,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-19,Cincinnati Reds,St. Louis Cardinals,4,2,1,1,0,0,0,1,1,0,0,0,0,.252,.336,.376,.712,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-20,Cincinnati Reds,St. Louis Cardinals,4,4,0,1,0,0,0,0,0,0,0,0,0,.252,.335,.374,.709,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-21,Cincinnati Reds,St. Louis Cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,.252,.335,.374,.709,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-22,Pittsburgh Pirates,St. Louis Cardinals,5,4,0,1,0,0,0,0,1,0,0,0,0,.252,.336,.373,.709,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-23,Pittsburgh Pirates,St. Louis Cardinals,4,4,0,2,1,0,0,1,0,0,0,0,0,.255,.338,.377,.715,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-24,Pittsburgh Pirates,St. Louis Cardinals,5,4,1,2,2,0,0,1,1,0,0,0,0,.258,.342,.385,.727,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-25,Pittsburgh Pirates,St. Louis Cardinals,4,4,1,1,0,0,1,1,0,0,0,0,0,.258,.341,.393,.734,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-26,St. Louis Cardinals,Houston Astros,4,4,0,2,0,0,0,1,0,0,0,0,0,.261,.342,.394,.736,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-27,St. Louis Cardinals,Houston Astros,4,3,0,0,0,0,0,0,1,1,0,0,0,.258,.341,.391,.732,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-28,St. Louis Cardinals,Houston Astros,4,3,1,1,0,0,0,0,0,0,0,0,1,.259,.343,.390,.733,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-30,St. Louis Cardinals,Chicago Cubs,3,2,0,1,0,0,0,0,0,0,0,0,1,.261,.346,.391,.737,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-07-31,St. Louis Cardinals,Chicago Cubs,4,4,0,2,0,0,0,0,0,0,1,0,0,.263,.347,.392,.739,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-01,St. Louis Cardinals,Chicago Cubs,4,4,0,3,0,0,0,1,0,1,0,0,0,.269,.351,.396,.747,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-03,Oakland Athletics,St. Louis Cardinals,4,4,0,0,0,0,0,0,0,1,0,0,0,.266,.348,.392,.740,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-04,Oakland Athletics,St. Louis Cardinals,4,4,0,1,0,0,0,1,0,1,0,0,0,.266,.347,.390,.737,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-05,Los Angeles Dodgers,St. Louis Cardinals,3,2,0,1,1,0,0,0,0,0,0,0,1,.267,.349,.394,.743,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-06,Los Angeles Dodgers,St. Louis Cardinals,2,2,0,1,0,0,0,0,0,1,0,0,0,.269,.350,.394,.744,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-07,Los Angeles Dodgers,St. Louis Cardinals,4,2,0,0,0,0,0,0,1,2,0,0,0,.267,.350,.392,.742,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-09,St. Louis Cardinals,Pittsburgh Pirates,4,3,0,1,0,0,0,0,1,1,0,0,0,.268,.351,.392,.743,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-10,St. Louis Cardinals,Pittsburgh Pirates,3,3,0,1,0,0,0,0,0,0,0,1,0,.268,.351,.391,.742,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-11,St. Louis Cardinals,Pittsburgh Pirates,1,1,0,0,0,0,0,0,0,1,0,0,0,.267,.350,.390,.740,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-13,Kansas City Royals,St. Louis Cardinals,3,3,0,2,1,0,0,0,0,0,0,0,0,.271,.353,.395,.748,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-14,Kansas City Royals,St. Louis Cardinals,4,3,1,1,0,0,0,0,1,2,0,0,0,.271,.354,.395,.749,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-15,Cincinnati Reds,St. Louis Cardinals,4,3,0,1,1,0,0,1,1,1,1,0,0,.272,.355,.397,.752,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-16,Cincinnati Reds,St. Louis Cardinals,5,5,3,4,0,0,1,1,0,1,0,0,0,.279,.361,.410,.771,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-17,Cincinnati Reds,St. Louis Cardinals,4,3,0,0,0,0,0,0,1,0,0,0,0,.277,.360,.407,.767,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-18,Cincinnati Reds,St. Louis Cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,.277,.360,.407,.767,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-19,St. Louis Cardinals,Milwaukee Brewers,3,2,1,0,0,0,0,1,0,0,0,0,1,.275,.359,.405,.764,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-20,St. Louis Cardinals,Milwaukee Brewers,5,5,1,1,0,0,0,2,0,3,1,0,0,.274,.358,.402,.760,27.7,4.2
48,Kolten Wong,32, 8/16/2013,170.18,83.916,2011,2B,L/R,2019-08-21,St. Louis Cardinals,Milwaukee Brewers,4,3,0,1,0,0,0,0,1,1,0,0,0,.275,.359,.402,.761,27.7,4.2
