èáà ,ëIéËñº,age,debut_year,tall,weight,pro_year,position,bt,Date,Home Tm,Away Tm,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS,SS,HP2F
17,Isiah Kiner-Falefa,28, 4/10/2018,180.34,86.184,2013,CF,R/R,2020-09-15,Houston Astros,Texas Rangers,4,4,0,1,0,0,0,0,0,2,0,0,0,.319,.363,.404,.767,28.1,4.25
17,Isiah Kiner-Falefa,28, 4/10/2018,180.34,86.184,2013,CF,R/R,2020-09-16,Houston Astros,Texas Rangers,4,4,0,0,0,0,0,0,0,0,0,0,0,.312,.355,.394,.749,28.1,4.25
17,Isiah Kiner-Falefa,28, 4/10/2018,180.34,86.184,2013,CF,R/R,2020-09-17,Houston Astros,Texas Rangers,4,4,0,0,0,0,0,0,0,2,0,0,0,.305,.348,.385,.733,28.1,4.25
17,Isiah Kiner-Falefa,28, 4/10/2018,180.34,86.184,2013,CF,R/R,2020-09-18,Los Angeles Angels,Texas Rangers,4,4,0,0,0,0,0,0,0,0,0,0,0,.298,.340,.376,.716,28.1,4.25
17,Isiah Kiner-Falefa,28, 4/10/2018,180.34,86.184,2013,CF,R/R,2020-09-19,Los Angeles Angels,Texas Rangers,4,3,0,0,0,0,0,0,1,0,0,0,0,.293,.338,.370,.708,28.1,4.25
17,Isiah Kiner-Falefa,28, 4/10/2018,180.34,86.184,2013,CF,R/R,2020-09-20,Los Angeles Angels,Texas Rangers,5,5,1,1,0,0,0,0,0,2,0,0,0,.290,.335,.366,.701,28.1,4.25
17,Isiah Kiner-Falefa,28, 4/10/2018,180.34,86.184,2013,CF,R/R,2020-09-21,Los Angeles Angels,Texas Rangers,4,4,1,2,0,0,1,1,0,0,0,0,0,.295,.338,.384,.722,28.1,4.25
17,Isiah Kiner-Falefa,28, 4/10/2018,180.34,86.184,2013,CF,R/R,2020-09-22,Arizona Diamondbacks,Texas Rangers,4,3,0,0,0,0,0,0,1,0,0,0,0,.290,.337,.378,.715,28.1,4.25
17,Isiah Kiner-Falefa,28, 4/10/2018,180.34,86.184,2013,CF,R/R,2020-09-23,Arizona Diamondbacks,Texas Rangers,4,4,0,1,0,1,0,2,0,0,0,0,0,.289,.335,.386,.721,28.1,4.25
17,Isiah Kiner-Falefa,28, 4/10/2018,180.34,86.184,2013,CF,R/R,2020-09-24,Texas Rangers,Houston Astros,4,3,1,0,0,0,0,0,1,1,0,0,0,.285,.333,.380,.713,28.1,4.25
17,Isiah Kiner-Falefa,28, 4/10/2018,180.34,86.184,2013,CF,R/R,2020-09-25,Texas Rangers,Houston Astros,5,4,1,2,0,0,0,0,1,0,0,0,0,.289,.339,.382,.721,28.1,4.25
17,Isiah Kiner-Falefa,28, 4/10/2018,180.34,86.184,2013,CF,R/R,2020-09-26,Texas Rangers,Houston Astros,4,4,1,0,0,0,0,0,0,1,0,0,0,.284,.333,.375,.708,28.1,4.25
17,Isiah Kiner-Falefa,28, 4/10/2018,180.34,86.184,2013,CF,R/R,2020-09-27,Texas Rangers,Houston Astros,3,3,0,0,0,0,0,0,0,1,0,0,0,.280,.329,.370,.699,28.1,4.25
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-07-23,Washington Nationals,New York Yankees,3,2,0,0,0,0,0,0,1,1,0,0,0,.000,.333,.000,.333,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-07-25,Washington Nationals,New York Yankees,4,4,0,0,0,0,0,0,0,2,0,0,0,.000,.143,.000,.143,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-07-26,Washington Nationals,New York Yankees,4,4,1,1,0,0,1,1,0,2,0,0,0,.100,.182,.400,.582,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-07-30,Baltimore Orioles,New York Yankees,4,4,1,2,0,0,1,4,0,1,0,0,0,.214,.267,.643,.910,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-07-31,New York Yankees,Boston Red Sox,4,3,0,0,0,0,0,0,1,1,0,0,0,.176,.263,.529,.792,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-01,New York Yankees,Boston Red Sox,4,4,1,2,0,0,0,0,0,1,0,0,0,.238,.304,.524,.828,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-02,New York Yankees,Boston Red Sox,4,4,1,1,0,0,1,1,0,2,0,0,0,.240,.296,.600,.896,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-03,New York Yankees,Philadelphia Phillies,1,1,0,0,0,0,0,0,0,1,0,0,0,.231,.286,.577,.863,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-05,Philadelphia Phillies,New York Yankees,3,3,1,2,0,0,1,1,0,1,0,0,0,.276,.323,.690,1.013,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-06,Philadelphia Phillies,New York Yankees,5,4,0,0,0,0,0,0,0,1,0,0,1,.242,.306,.606,.912,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-07,Tampa Bay Rays,New York Yankees,4,4,0,0,0,0,0,0,0,2,0,0,0,.216,.275,.541,.816,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-08,Tampa Bay Rays,New York Yankees,3,3,0,2,0,0,0,1,0,0,0,0,0,.250,.302,.550,.852,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-09,Tampa Bay Rays,New York Yankees,4,3,1,1,0,0,0,0,1,1,0,0,0,.256,.319,.535,.854,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-11,New York Yankees,Atlanta Braves,4,3,1,1,0,0,1,3,0,1,0,0,1,.261,.333,.587,.920,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-12,New York Yankees,Atlanta Braves,5,5,0,2,1,0,0,1,0,1,0,0,0,.275,.339,.588,.927,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-14,New York Yankees,Boston Red Sox,5,4,2,1,0,0,0,0,1,1,0,0,0,.273,.344,.564,.908,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-15,New York Yankees,Boston Red Sox,5,5,1,1,0,0,0,0,0,3,0,0,0,.267,.333,.533,.866,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-17,New York Yankees,Boston Red Sox,4,4,2,2,0,0,2,3,0,0,0,0,0,.281,.343,.625,.968,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-18,New York Yankees,Tampa Bay Rays,4,3,1,1,0,0,1,2,1,1,0,0,0,.284,.351,.657,1.008,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-19,New York Yankees,Tampa Bay Rays,4,2,1,1,0,0,1,1,2,0,0,0,0,.290,.372,.696,1.068,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-20,New York Yankees,Tampa Bay Rays,5,5,2,3,0,0,1,2,0,1,0,0,0,.311,.386,.730,1.116,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-26,Atlanta Braves,New York Yankees,3,3,1,1,0,0,1,1,0,0,0,0,0,.312,.384,.753,1.137,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-26,Atlanta Braves,New York Yankees,3,3,0,0,0,0,0,0,0,1,0,0,0,.300,.371,.725,1.096,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-28,New York Yankees,New York Mets,4,4,2,3,1,0,0,0,0,0,0,0,0,.321,.387,.738,1.125,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-28,New York Mets,New York Yankees,4,3,0,0,0,0,0,0,1,0,0,0,0,.310,.381,.713,1.094,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-29,New York Yankees,New York Mets,4,4,1,1,0,0,1,1,0,1,0,0,0,.308,.376,.725,1.101,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-30,New York Yankees,New York Mets,4,4,1,2,1,0,0,2,0,1,0,0,0,.316,.381,.726,1.107,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-30,New York Mets,New York Yankees,4,4,0,0,0,0,0,0,0,2,0,0,0,.303,.367,.697,1.064,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-08-31,New York Yankees,Tampa Bay Rays,4,4,1,1,0,0,1,2,0,2,0,0,0,.301,.363,.709,1.072,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-01,New York Yankees,Tampa Bay Rays,4,4,1,2,0,0,0,0,0,1,0,0,0,.308,.368,.701,1.069,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-02,New York Yankees,Tampa Bay Rays,5,5,0,0,0,0,0,0,0,1,0,0,0,.295,.352,.670,1.022,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-03,New York Mets,New York Yankees,6,4,0,1,1,0,0,2,2,1,0,0,0,.293,.359,.664,1.023,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-04,Baltimore Orioles,New York Yankees,4,3,1,1,0,0,0,0,1,1,0,0,0,.294,.364,.655,1.019,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-04,Baltimore Orioles,New York Yankees,4,4,0,0,0,0,0,0,0,0,0,0,0,.285,.353,.634,.987,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-05,Baltimore Orioles,New York Yankees,5,4,0,0,0,0,0,0,1,1,0,0,0,.276,.348,.614,.962,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-06,Baltimore Orioles,New York Yankees,4,3,0,0,0,0,0,0,1,2,0,0,0,.269,.345,.600,.945,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-07,Toronto Blue Jays,New York Yankees,5,4,2,2,0,0,1,1,1,0,0,0,0,.276,.353,.619,.972,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-08,Toronto Blue Jays,New York Yankees,5,5,1,1,0,0,0,0,0,2,0,0,0,.273,.348,.604,.952,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-09,Toronto Blue Jays,New York Yankees,5,5,1,1,0,0,0,1,0,0,0,0,0,.271,.344,.590,.934,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-11,New York Yankees,Baltimore Orioles,3,3,1,1,0,0,0,0,0,0,0,0,0,.272,.344,.585,.929,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-11,New York Yankees,Baltimore Orioles,4,4,3,3,0,0,2,6,0,0,0,0,0,.285,.353,.629,.982,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-12,New York Yankees,Baltimore Orioles,5,4,0,0,0,0,0,1,0,1,0,0,0,.277,.343,.613,.956,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-13,New York Yankees,Baltimore Orioles,4,4,0,0,0,0,0,0,0,1,0,0,0,.270,.335,.597,.932,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-15,New York Yankees,Toronto Blue Jays,5,5,2,3,0,0,2,5,0,0,0,0,0,.280,.343,.634,.977,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-16,New York Yankees,Toronto Blue Jays,4,4,1,1,0,0,1,3,0,1,0,0,0,.280,.341,.643,.984,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-17,New York Yankees,Toronto Blue Jays,5,5,2,2,1,0,1,1,0,1,0,0,0,.283,.342,.659,1.001,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-18,Boston Red Sox,New York Yankees,5,5,0,1,0,0,0,1,0,3,0,0,0,.281,.338,.646,.984,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-19,Boston Red Sox,New York Yankees,5,4,1,2,0,0,0,1,1,1,0,0,0,.286,.345,.643,.988,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-20,Boston Red Sox,New York Yankees,4,3,1,1,0,0,1,1,0,1,0,0,1,.286,.348,.654,1.002,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-21,Toronto Blue Jays,New York Yankees,4,4,0,0,0,0,0,0,0,1,0,0,0,.280,.341,.640,.981,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-22,Toronto Blue Jays,New York Yankees,4,4,0,0,0,0,0,0,0,2,0,0,0,.275,.335,.627,.962,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-23,Toronto Blue Jays,New York Yankees,4,3,1,1,0,0,0,0,1,0,0,0,0,.276,.338,.622,.960,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-24,Toronto Blue Jays,New York Yankees,5,5,0,2,0,0,0,0,0,0,0,0,0,.279,.339,.617,.956,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-25,New York Yankees,Miami Marlins,4,4,0,2,0,0,0,0,0,0,0,0,0,.283,.342,.615,.957,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-26,New York Yankees,Miami Marlins,5,5,1,1,0,0,1,3,0,1,0,0,0,.281,.339,.619,.958,24.9,4.87
18,Luke Voit,32, 6/25/2017,187.96,117.0288,2013,1B,R/R,2020-09-27,New York Yankees,Miami Marlins,4,3,0,0,0,0,0,0,1,1,0,0,0,.277,.338,.610,.948,24.9,4.87
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-07-24,Tampa Bay Rays,Toronto Blue Jays,5,5,1,1,0,0,0,0,0,1,0,0,0,.200,.200,.200,.400,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-07-25,Tampa Bay Rays,Toronto Blue Jays,4,4,0,1,0,0,0,0,0,0,0,0,0,.222,.222,.222,.444,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-07-26,Tampa Bay Rays,Toronto Blue Jays,5,5,0,2,0,0,0,0,0,1,0,0,0,.286,.286,.286,.572,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-07-27,Washington Nationals,Toronto Blue Jays,4,4,0,0,0,0,0,0,0,2,0,0,0,.222,.222,.222,.444,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-07-28,Washington Nationals,Toronto Blue Jays,4,3,1,1,0,0,1,1,1,1,0,0,0,.238,.273,.381,.654,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-07-29,Toronto Blue Jays,Washington Nationals,4,4,0,0,0,0,0,0,0,2,0,0,0,.200,.231,.320,.551,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-07-30,Toronto Blue Jays,Washington Nationals,4,4,0,0,0,0,0,0,0,0,0,0,0,.172,.200,.276,.476,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-04,Atlanta Braves,Toronto Blue Jays,4,3,1,2,2,0,0,0,1,0,0,0,0,.219,.265,.375,.640,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-05,Atlanta Braves,Toronto Blue Jays,4,4,1,1,1,0,0,0,0,1,0,0,0,.222,.263,.389,.652,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-06,Atlanta Braves,Toronto Blue Jays,4,4,0,0,0,0,0,1,0,1,0,0,0,.200,.238,.350,.588,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-07,Boston Red Sox,Toronto Blue Jays,4,2,0,1,1,0,0,1,2,0,0,0,0,.214,.283,.381,.664,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-08,Boston Red Sox,Toronto Blue Jays,4,4,0,2,0,0,0,0,0,0,0,0,0,.239,.300,.391,.691,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-09,Boston Red Sox,Toronto Blue Jays,4,4,0,1,0,0,0,1,0,1,0,0,0,.240,.296,.380,.676,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-11,Toronto Blue Jays,Miami Marlins,4,4,0,0,0,0,0,0,0,0,0,0,0,.222,.276,.352,.628,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-12,Toronto Blue Jays,Miami Marlins,5,5,1,2,0,0,1,1,0,1,0,0,0,.237,.286,.407,.693,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-14,Toronto Blue Jays,Tampa Bay Rays,5,3,1,1,0,0,0,0,2,0,0,0,0,.242,.309,.403,.712,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-15,Toronto Blue Jays,Tampa Bay Rays,4,4,0,0,0,0,0,0,0,1,0,0,0,.227,.292,.379,.671,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-16,Toronto Blue Jays,Tampa Bay Rays,4,3,1,2,0,0,1,1,0,0,0,0,1,.246,.316,.435,.751,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-17,Baltimore Orioles,Toronto Blue Jays,4,4,0,0,0,0,0,0,0,1,0,0,0,.233,.300,.411,.711,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-18,Baltimore Orioles,Toronto Blue Jays,5,4,0,0,0,0,0,0,1,1,0,0,0,.221,.294,.390,.684,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-19,Baltimore Orioles,Toronto Blue Jays,4,4,0,1,0,0,0,0,0,1,0,0,0,.222,.292,.383,.675,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-20,Toronto Blue Jays,Philadelphia Phillies,4,4,1,2,0,0,0,0,0,0,0,0,0,.235,.301,.388,.689,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-20,Toronto Blue Jays,Philadelphia Phillies,4,2,1,1,0,0,0,0,2,1,0,0,0,.241,.320,.391,.711,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-21,Tampa Bay Rays,Toronto Blue Jays,4,4,1,1,0,0,1,1,0,0,0,0,0,.242,.317,.418,.735,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-22,Tampa Bay Rays,Toronto Blue Jays,4,3,1,1,0,0,0,0,1,0,0,0,0,.245,.324,.415,.739,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-23,Tampa Bay Rays,Toronto Blue Jays,4,4,1,1,0,1,0,0,0,1,0,0,0,.245,.321,.429,.750,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-24,Tampa Bay Rays,Toronto Blue Jays,5,3,0,1,1,0,0,1,2,0,0,0,0,.248,.333,.436,.769,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-25,Toronto Blue Jays,Boston Red Sox,5,5,0,1,0,0,0,2,0,0,0,0,0,.245,.328,.425,.753,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-26,Toronto Blue Jays,Boston Red Sox,4,4,2,2,2,0,0,3,0,1,0,0,0,.255,.333,.445,.778,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-28,Toronto Blue Jays,Baltimore Orioles,4,4,2,2,1,0,1,1,0,0,0,0,0,.263,.339,.482,.821,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-29,Toronto Blue Jays,Baltimore Orioles,4,4,1,2,0,0,0,2,0,1,0,0,0,.271,.344,.483,.827,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-30,Toronto Blue Jays,Baltimore Orioles,4,3,0,1,0,0,0,1,1,0,0,0,0,.273,.348,.479,.827,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-08-31,Toronto Blue Jays,Baltimore Orioles,5,5,0,0,0,0,0,0,0,3,0,0,0,.262,.336,.460,.796,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-01,Miami Marlins,Toronto Blue Jays,4,4,0,2,0,0,0,0,0,0,0,0,0,.269,.340,.462,.802,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-02,Miami Marlins,Toronto Blue Jays,1,1,0,0,0,0,0,0,0,0,0,0,0,.267,.338,.458,.796,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-03,Boston Red Sox,Toronto Blue Jays,5,4,0,0,0,0,0,0,1,1,0,0,0,.259,.333,.444,.777,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-04,Boston Red Sox,Toronto Blue Jays,4,4,1,1,0,0,0,0,0,2,0,0,0,.259,.331,.439,.770,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-04,Toronto Blue Jays,Boston Red Sox,1,1,0,0,0,0,0,0,0,0,0,0,0,.257,.329,.436,.765,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-05,Boston Red Sox,Toronto Blue Jays,5,3,2,1,0,0,1,3,2,1,0,0,0,.259,.338,.455,.793,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-06,Boston Red Sox,Toronto Blue Jays,6,5,1,0,0,0,0,0,1,3,0,0,0,.250,.331,.439,.770,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-07,Toronto Blue Jays,New York Yankees,5,4,1,2,0,0,0,2,1,0,1,0,0,.257,.339,.441,.780,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-08,Toronto Blue Jays,New York Yankees,3,3,0,0,0,0,0,0,0,2,0,0,0,.252,.333,.432,.765,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-09,Toronto Blue Jays,New York Yankees,4,4,0,0,0,0,0,0,0,2,0,0,0,.245,.326,.421,.747,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-11,Toronto Blue Jays,New York Mets,4,4,0,1,0,0,0,1,0,1,0,0,0,.245,.324,.417,.741,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-12,Toronto Blue Jays,New York Mets,4,4,1,1,1,0,0,0,0,1,0,0,0,.246,.323,.419,.742,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-13,Toronto Blue Jays,New York Mets,4,3,1,0,0,0,0,0,1,0,0,0,0,.241,.321,.412,.733,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-15,New York Yankees,Toronto Blue Jays,5,5,2,3,1,0,1,1,0,0,0,0,0,.251,.328,.440,.768,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-16,New York Yankees,Toronto Blue Jays,4,4,0,1,0,0,0,0,0,0,0,0,0,.251,.327,.436,.763,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-17,New York Yankees,Toronto Blue Jays,4,4,0,0,0,0,0,0,0,1,0,0,0,.246,.320,.426,.746,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-18,Toronto Blue Jays,Philadelphia Phillies,3,3,0,0,0,0,0,0,0,0,0,0,0,.242,.316,.419,.735,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-18,Philadelphia Phillies,Toronto Blue Jays,4,3,1,1,0,0,0,1,0,0,0,0,1,.243,.319,.418,.737,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-19,Philadelphia Phillies,Toronto Blue Jays,1,1,0,0,0,0,0,0,0,0,0,0,0,.242,.318,.416,.734,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-20,Philadelphia Phillies,Toronto Blue Jays,4,4,0,0,0,0,0,0,0,0,0,0,0,.237,.312,.407,.719,25.3,4.74
19,Vladimir Guerrero Jr.,24, 4/26/2019,187.96,111.132,0,1B,R/R,2020-09-21,Toronto Blue Jays,New York Yankees,4,3,0,3,2,1,0,3,1,0,0,0,0,.249,.324,.437,.761,25.3,4.74
