Rank,Name,Date,Team,OPP,AB,R,H,TB,2B,3B,HR,RBI,BB,IBB,SO,SB,CS,AVG,OBP,SLG,HBP,SAC,SF
15,Masataka Yoshida,Apr 23,BOS,@ MIL,4,2,2,8,0,0,2,6,0,0,1,0,0,0.231,0.329,0.4,0,0,1
15,Masataka Yoshida,Apr 24,BOS,@ BAL,3,0,3,3,0,0,0,0,1,0,0,0,0,0.265,0.363,0.426,0,0,0
15,Masataka Yoshida,Apr 25,BOS,@ BAL,4,1,2,2,0,0,0,0,1,0,0,0,0,0.278,0.376,0.431,0,0,0
15,Masataka Yoshida,Apr 26,BOS,@ BAL,4,1,1,4,0,0,1,1,0,0,1,0,0,0.276,0.371,0.461,0,0,0
15,Masataka Yoshida,Apr 28,BOS,vs CLE,4,0,1,2,1,0,0,0,0,0,0,0,0,0.275,0.366,0.463,0,0,0
15,Masataka Yoshida,Apr 29,BOS,vs CLE,4,1,1,1,0,0,0,0,1,0,0,0,0,0.274,0.367,0.452,0,0,0
15,Masataka Yoshida,Apr 30,BOS,vs CLE,3,1,1,2,1,0,0,0,1,0,1,0,0,0.276,0.373,0.46,0,0,0
15,Masataka Yoshida,May 1,BOS,vs TOR,4,1,2,3,1,0,0,1,0,0,0,0,0,0.286,0.377,0.473,0,0,0
15,Masataka Yoshida,May 2,BOS,vs TOR,3,1,2,5,0,0,1,2,1,0,0,0,0,0.298,0.391,0.511,0,0,0
15,Masataka Yoshida,May 3,BOS,vs TOR,5,1,2,3,1,0,0,2,0,0,0,0,0,0.303,0.391,0.515,0,0,0
15,Masataka Yoshida,May 4,BOS,vs TOR,5,3,3,6,0,0,1,3,0,0,0,0,0,0.317,0.4,0.548,0,0,0
15,Masataka Yoshida,May 5,BOS,@ PHI,4,1,1,1,0,0,0,0,0,0,0,0,0,0.315,0.4,0.537,1,0,0
15,Masataka Yoshida,May 7,BOS,@ PHI,4,0,2,2,0,0,0,0,0,0,0,0,0,0.321,0.403,0.536,0,0,0
15,Masataka Yoshida,May 9,BOS,@ ATL,5,0,0,0,0,0,0,0,0,0,1,0,0,0.308,0.388,0.513,0,0,0
15,Masataka Yoshida,May 10,BOS,@ ATL,4,0,0,0,0,0,0,0,0,0,2,0,0,0.298,0.377,0.496,0,0,0
15,Masataka Yoshida,May 12,BOS,vs STL,3,1,2,3,1,0,0,0,1,0,0,0,0,0.306,0.387,0.508,0,0,0
15,Masataka Yoshida,May 13,BOS,vs STL,3,0,1,1,0,0,0,0,1,0,1,0,0,0.307,0.39,0.504,0,0,0
15,Masataka Yoshida,May 14,BOS,vs STL,4,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0.38,0.489,0,0,0
15,Masataka Yoshida,May 16,BOS,vs SEA,5,2,2,5,1,1,0,3,0,0,0,0,0,0.301,0.381,0.507,0,0,0
15,Masataka Yoshida,May 17,BOS,vs SEA,4,1,1,1,0,0,0,1,1,0,0,0,0,0.3,0.381,0.5,0,0,0
15,Masataka Yoshida,May 19,BOS,@ SD,4,0,1,1,0,0,0,0,0,0,0,0,0,0.299,0.378,0.493,0,0,0
15,Masataka Yoshida,May 20,BOS,@ SD,5,0,1,2,1,0,0,0,0,0,1,1,0,0.295,0.373,0.49,0,0,0
15,Masataka Yoshida,May 21,BOS,@ SD,3,0,2,2,0,0,0,0,1,0,1,0,0,0.303,0.382,0.493,0,0,0
15,Masataka Yoshida,May 22,BOS,@ LAA,4,0,2,2,0,0,0,1,0,0,0,0,0,0.308,0.384,0.494,0,0,0
15,Masataka Yoshida,May 23,BOS,@ LAA,4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.376,0.481,0,0,0
15,Masataka Yoshida,May 24,BOS,@ LAA,4,1,1,2,1,0,0,0,0,0,0,0,0,0.299,0.373,0.482,0,0,0
15,Masataka Yoshida,May 26,BOS,@ AZ,5,0,0,0,0,0,0,0,0,0,3,0,0,0.29,0.363,0.467,0,0,0
15,Masataka Yoshida,May 27,BOS,@ AZ,3,1,2,2,0,0,0,0,1,0,0,0,0,0.297,0.371,0.471,0,0,0
15,Masataka Yoshida,May 28,BOS,@ AZ,3,0,2,2,0,0,0,0,1,0,1,0,0,0.303,0.379,0.474,0,0,0
15,Masataka Yoshida,May 30,BOS,vs CIN,4,0,3,4,1,0,0,1,1,0,0,0,0,0.313,0.389,0.486,0,0,0
15,Masataka Yoshida,May 31,BOS,vs CIN,4,2,2,6,1,0,1,1,0,0,0,0,0,0.317,0.391,0.508,0,0,0
15,Masataka Yoshida,Jun 1,BOS,vs CIN,3,1,0,0,0,0,0,0,1,0,0,0,0,0.312,0.389,0.5,0,0,0
15,Masataka Yoshida,Jun 3,BOS,vs TB,4,1,2,3,1,0,0,1,1,0,1,0,0,0.316,0.394,0.505,0,0,0
15,Masataka Yoshida,Jun 3,BOS,vs TB,4,1,1,2,1,0,0,0,1,0,0,0,0,0.314,0.394,0.505,0,0,0
15,Masataka Yoshida,Jun 4,BOS,vs TB,4,0,2,2,0,0,0,1,0,0,0,0,0,0.318,0.396,0.505,0,0,0
15,Masataka Yoshida,Jun 5,BOS,vs TB,4,0,0,0,0,0,0,0,0,0,1,0,0,0.312,0.389,0.495,0,0,0
15,Masataka Yoshida,Jun 6,BOS,@ CLE,5,1,3,4,1,0,0,0,0,0,1,0,0,0.319,0.393,0.502,0,0,0
15,Masataka Yoshida,Jun 7,BOS,@ CLE,4,0,1,1,0,0,0,0,0,0,0,0,0,0.318,0.391,0.498,0,0,0
15,Masataka Yoshida,Jun 8,BOS,@ CLE,5,0,1,1,0,0,0,0,0,0,0,0,0,0.315,0.387,0.491,0,0,0
15,Masataka Yoshida,Jun 9,BOS,@ NYY,4,0,0,0,0,0,0,0,0,0,0,0,0,0.309,0.381,0.482,0,0,0
15,Masataka Yoshida,Jun 10,BOS,@ NYY,3,0,0,0,0,0,0,0,2,0,2,0,0,0.305,0.381,0.475,0,0,0
15,Masataka Yoshida,Jun 11,BOS,@ NYY,4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.375,0.467,0,0,0
15,Masataka Yoshida,Jun 12,BOS,vs COL,1,0,1,1,0,0,0,0,0,0,0,0,0,0.303,0.377,0.469,0,0,0
15,Masataka Yoshida,Jun 13,BOS,vs COL,4,0,0,0,0,0,0,0,0,0,2,0,0,0.297,0.374,0.461,1,0,0
16,Matt James Chapman,Mar 30,TOR,@ STL,5,0,3,3,0,0,0,1,0,0,1,0,1,0.6,0.6,0.6,0,0,0
16,Matt James Chapman,Apr 1,TOR,@ STL,3,0,0,0,0,0,0,0,1,0,1,0,0,0.375,0.444,0.375,0,0,0
16,Matt James Chapman,Apr 2,TOR,@ STL,4,2,3,5,2,0,0,1,0,0,0,0,0,0.5,0.538,0.667,0,0,0
16,Matt James Chapman,Apr 3,TOR,@ KC,3,1,2,4,2,0,0,0,1,0,1,0,0,0.533,0.588,0.8,0,0,0
16,Matt James Chapman,Apr 4,TOR,@ KC,4,1,3,4,1,0,0,1,0,0,1,0,0,0.579,0.619,0.842,0,0,0
16,Matt James Chapman,Apr 5,TOR,@ KC,4,0,1,1,0,0,0,2,0,0,0,0,0,0.522,0.56,0.739,0,0,0
16,Matt James Chapman,Apr 6,TOR,@ KC,4,0,1,2,1,0,0,2,0,0,1,0,0,0.481,0.517,0.704,0,0,0
16,Matt James Chapman,Apr 7,TOR,@ LAA,4,0,1,1,0,0,0,0,0,0,2,0,1,0.452,0.485,0.645,0,0,0
16,Matt James Chapman,Apr 8,TOR,@ LAA,4,1,2,6,1,0,1,2,1,0,1,0,0,0.457,0.5,0.743,0,0,0
16,Matt James Chapman,Apr 9,TOR,@ LAA,5,2,3,6,0,0,1,5,1,0,1,1,0,0.475,0.523,0.8,0,0,0
16,Matt James Chapman,Apr 11,TOR,vs DET,4,2,2,5,0,0,1,1,0,0,1,0,0,0.477,0.521,0.841,0,0,0
16,Matt James Chapman,Apr 12,TOR,vs DET,3,1,2,3,1,0,0,0,1,0,0,0,0,0.489,0.538,0.851,0,0,0
16,Matt James Chapman,Apr 14,TOR,vs TB,3,0,0,0,0,0,0,0,1,0,1,0,0,0.46,0.518,0.8,0,0,0
16,Matt James Chapman,Apr 15,TOR,vs TB,3,1,1,1,0,0,0,0,1,0,0,0,0,0.453,0.517,0.774,0,0,0
16,Matt James Chapman,Apr 16,TOR,vs TB,4,0,0,0,0,0,0,0,0,0,1,0,0,0.421,0.484,0.719,0,0,0
16,Matt James Chapman,Apr 17,TOR,@ HOU,4,1,1,4,0,0,1,1,0,0,3,0,0,0.41,0.471,0.738,0,0,0
16,Matt James Chapman,Apr 18,TOR,@ HOU,4,1,2,6,1,0,1,1,0,0,0,0,0,0.415,0.472,0.785,0,0,0
16,Matt James Chapman,Apr 19,TOR,@ HOU,3,0,0,0,0,0,0,0,1,0,1,0,0,0.397,0.461,0.75,0,0,0
16,Matt James Chapman,Apr 21,TOR,@ NYY,3,0,0,0,0,0,0,0,2,0,2,0,0,0.38,0.457,0.718,0,0,0
16,Matt James Chapman,Apr 22,TOR,@ NYY,4,0,0,0,0,0,0,0,0,0,2,0,0,0.36,0.435,0.68,0,0,0
16,Matt James Chapman,Apr 23,TOR,@ NYY,4,1,2,3,1,0,0,0,0,0,2,0,0,0.367,0.438,0.684,0,0,0
16,Matt James Chapman,Apr 24,TOR,vs CWS,4,0,1,2,1,0,0,1,0,0,1,0,0,0.361,0.43,0.675,0,0,0
16,Matt James Chapman,Apr 25,TOR,vs CWS,3,1,1,1,0,0,0,0,1,0,1,0,0,0.36,0.433,0.663,0,0,0
16,Matt James Chapman,Apr 26,TOR,vs CWS,2,1,1,1,0,0,0,0,1,0,0,0,0,0.364,0.446,0.659,1,0,0
16,Matt James Chapman,Apr 28,TOR,vs SEA,4,0,2,3,1,0,0,1,0,0,1,0,0,0.37,0.448,0.663,0,0,0
16,Matt James Chapman,Apr 29,TOR,vs SEA,2,0,1,2,1,0,0,0,2,1,0,0,0,0.372,0.459,0.67,0,0,0
16,Matt James Chapman,Apr 30,TOR,vs SEA,5,1,3,5,2,0,0,2,0,0,1,0,0,0.384,0.465,0.687,0,0,0
16,Matt James Chapman,May 1,TOR,@ BOS,4,0,1,1,0,0,0,0,1,0,2,0,0,0.379,0.462,0.67,0,0,0
16,Matt James Chapman,May 2,TOR,@ BOS,4,1,1,1,0,0,0,0,0,0,0,0,0,0.374,0.455,0.654,0,0,0
16,Matt James Chapman,May 3,TOR,@ BOS,3,0,0,0,0,0,0,0,1,0,1,0,0,0.364,0.449,0.636,0,0,0
16,Matt James Chapman,May 4,TOR,@ BOS,4,0,0,0,0,0,0,0,0,0,3,0,0,0.351,0.435,0.614,0,0,0
16,Matt James Chapman,May 5,TOR,@ PIT,3,0,1,2,1,0,0,0,1,0,0,0,0,0.35,0.437,0.615,0,0,0
16,Matt James Chapman,May 6,TOR,@ PIT,5,0,2,3,1,0,0,0,0,0,1,0,0,0.352,0.436,0.615,0,0,0
16,Matt James Chapman,May 7,TOR,@ PIT,4,2,1,1,0,0,0,0,1,0,3,0,0,0.349,0.434,0.603,0,0,0
16,Matt James Chapman,May 9,TOR,@ PHI,3,0,1,1,0,0,0,1,0,0,1,0,0,0.349,0.436,0.597,1,0,0
16,Matt James Chapman,May 10,TOR,@ PHI,4,0,0,0,0,0,0,0,0,0,2,0,0,0.338,0.425,0.579,0,0,0
16,Matt James Chapman,May 12,TOR,vs ATL,4,0,0,0,0,0,0,0,0,0,2,0,0,0.328,0.414,0.562,0,0,0
16,Matt James Chapman,May 13,TOR,vs ATL,4,0,1,1,0,0,0,0,0,0,1,0,0,0.326,0.41,0.553,0,0,0
16,Matt James Chapman,May 14,TOR,vs ATL,4,1,0,0,0,0,0,0,1,0,2,0,0,0.317,0.404,0.538,0,0,0
16,Matt James Chapman,May 15,TOR,vs NYY,4,1,1,2,1,0,0,0,0,0,0,0,0,0.315,0.4,0.537,0,0,0
16,Matt James Chapman,May 16,TOR,vs NYY,3,0,2,2,0,0,0,0,1,0,1,0,0,0.322,0.408,0.539,0,0,0
16,Matt James Chapman,May 17,TOR,vs NYY,5,0,1,1,0,0,0,0,0,0,1,0,0,0.318,0.402,0.529,0,0,0
16,Matt James Chapman,May 18,TOR,vs NYY,4,0,0,0,0,0,0,0,0,0,3,0,0,0.311,0.393,0.516,0,0,0
16,Matt James Chapman,May 19,TOR,vs BAL,4,0,0,0,0,0,0,0,0,0,1,0,0,0.303,0.385,0.503,0,0,0
16,Matt James Chapman,May 20,TOR,vs BAL,5,0,1,2,1,0,0,0,0,0,2,0,0,0.3,0.38,0.5,0,0,0
16,Matt James Chapman,May 21,TOR,vs BAL,3,1,1,4,0,0,1,2,1,0,1,0,0,0.301,0.381,0.514,0,0,1
16,Matt James Chapman,May 22,TOR,@ TB,4,1,1,1,0,0,0,0,0,0,1,0,0,0.299,0.378,0.508,0,0,0
16,Matt James Chapman,May 23,TOR,@ TB,5,2,2,5,0,0,1,3,1,0,1,1,0,0.302,0.382,0.522,0,0,0
16,Matt James Chapman,May 24,TOR,@ TB,4,0,1,1,0,0,0,0,0,0,0,0,0,0.301,0.379,0.516,0,0,0
16,Matt James Chapman,May 25,TOR,@ TB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0.372,0.505,0,0,0
16,Matt James Chapman,May 26,TOR,@ MIN,4,0,0,0,0,0,0,0,0,0,2,0,0,0.289,0.365,0.495,0,0,0
16,Matt James Chapman,May 27,TOR,@ MIN,4,0,0,0,0,0,0,0,0,0,2,0,0,0.283,0.359,0.485,0,0,0
16,Matt James Chapman,May 28,TOR,@ MIN,2,1,1,1,0,0,0,0,1,0,0,0,0,0.285,0.366,0.485,1,0,0
16,Matt James Chapman,May 30,TOR,vs MIL,4,1,1,1,0,0,0,1,0,0,1,0,0,0.284,0.364,0.48,0,0,0
16,Matt James Chapman,May 31,TOR,vs MIL,4,1,2,4,2,0,0,0,0,0,0,0,0,0.288,0.366,0.49,0,0,0
16,Matt James Chapman,Jun 1,TOR,vs MIL,3,1,1,4,0,0,1,2,1,0,0,0,0,0.289,0.368,0.502,0,0,0
16,Matt James Chapman,Jun 2,TOR,@ NYM,4,0,0,0,0,0,0,0,0,0,3,0,0,0.284,0.362,0.493,0,0,0
16,Matt James Chapman,Jun 3,TOR,@ NYM,3,0,0,0,0,0,0,0,1,0,1,0,0,0.28,0.36,0.486,0,0,0
16,Matt James Chapman,Jun 4,TOR,@ NYM,3,2,1,2,1,0,0,0,1,0,1,0,0,0.281,0.363,0.489,0,0,0
16,Matt James Chapman,Jun 5,TOR,vs HOU,3,0,1,1,0,0,0,0,0,0,0,0,0,0.281,0.362,0.487,0,0,0
16,Matt James Chapman,Jun 7,TOR,vs HOU,3,0,0,0,0,0,0,0,1,0,2,0,0,0.278,0.36,0.48,0,0,0
16,Matt James Chapman,Jun 8,TOR,vs HOU,4,1,0,0,0,0,0,1,0,0,2,0,0,0.273,0.355,0.472,0,0,0
16,Matt James Chapman,Jun 9,TOR,vs MIN,5,0,1,2,1,0,0,0,0,0,0,0,0,0.271,0.352,0.47,0,0,0
16,Matt James Chapman,Jun 10,TOR,vs MIN,3,1,0,0,0,0,0,0,1,0,0,0,0,0.268,0.351,0.464,0,0,0
16,Matt James Chapman,Jun 11,TOR,vs MIN,3,1,1,4,0,0,1,3,0,0,2,0,0,0.269,0.349,0.475,0,0,1
16,Matt James Chapman,Jun 13,TOR,@ BAL,5,0,1,1,0,0,0,0,0,0,2,0,0,0.267,0.346,0.47,0,0,0
16,Matt James Chapman,Jun 14,TOR,@ BAL,4,0,2,2,0,0,0,0,0,0,0,0,0,0.271,0.349,0.47,0,0,0
16,Matt James Chapman,Jun 15,TOR,@ BAL,4,0,0,0,0,0,0,0,0,0,3,0,0,0.267,0.344,0.463,0,0,0
16,Yandy Díaz,Mar 30,TB,vs DET,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0.333,0,0,0,0
16,Yandy Díaz,Apr 1,TB,vs DET,4,3,3,7,1,0,1,3,1,0,1,0,0,0.5,0.625,1.167,0,0,0
16,Yandy Díaz,Apr 2,TB,vs DET,4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.417,0.7,0,0,0
16,Yandy Díaz,Apr 4,TB,@ WSH,4,3,2,5,0,0,1,3,1,0,0,0,0,0.357,0.471,0.857,0,0,0
16,Yandy Díaz,Apr 5,TB,@ WSH,4,2,1,1,0,0,0,0,1,0,0,0,0,0.333,0.455,0.722,0,0,0
16,Yandy Díaz,Apr 7,TB,vs OAK,5,0,0,0,0,0,0,0,0,0,2,0,0,0.261,0.37,0.565,0,0,0
16,Yandy Díaz,Apr 8,TB,vs OAK,4,1,0,0,0,0,0,0,1,0,0,0,0,0.222,0.344,0.481,0,0,0
16,Yandy Díaz,Apr 10,TB,vs BOS,3,0,1,1,0,0,0,0,1,0,0,0,0,0.233,0.361,0.467,0,0,0
16,Yandy Díaz,Apr 11,TB,vs BOS,3,3,3,6,0,0,1,1,1,0,0,0,0,0.303,0.425,0.606,0,0,0
16,Yandy Díaz,Apr 12,TB,vs BOS,3,0,0,0,0,0,0,1,0,0,1,0,0,0.278,0.4,0.556,1,0,1
16,Yandy Díaz,Apr 13,TB,vs BOS,4,1,1,4,0,0,1,1,0,0,0,0,0,0.275,0.388,0.6,0,0,0
16,Yandy Díaz,Apr 14,TB,@ TOR,4,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.358,0.545,0,0,0
16,Yandy Díaz,Apr 15,TB,@ TOR,4,0,0,0,0,0,0,0,1,0,3,0,0,0.229,0.345,0.5,0,0,0
16,Yandy Díaz,Apr 16,TB,@ TOR,3,1,2,3,1,0,0,0,1,0,1,0,0,0.255,0.381,0.529,1,0,0
16,Yandy Díaz,Apr 17,TB,@ CIN,3,0,0,0,0,0,0,0,1,0,0,0,0,0.241,0.373,0.5,0,0,0
16,Yandy Díaz,Apr 18,TB,@ CIN,4,1,2,5,0,0,1,3,0,0,0,0,0,0.259,0.38,0.552,0,0,0
16,Yandy Díaz,Apr 19,TB,@ CIN,4,1,2,5,0,0,1,1,1,0,0,0,0,0.274,0.395,0.597,0,0,0
16,Yandy Díaz,Apr 21,TB,vs CWS,5,0,2,2,0,0,0,1,0,0,2,0,0,0.284,0.395,0.582,0,0,0
16,Yandy Díaz,Apr 22,TB,vs CWS,4,2,3,3,0,0,0,0,0,0,0,0,0,0.31,0.412,0.592,0,0,0
16,Yandy Díaz,Apr 23,TB,vs CWS,4,0,1,2,1,0,0,1,0,0,0,0,0,0.307,0.404,0.587,0,0,0
16,Yandy Díaz,Apr 24,TB,vs HOU,5,1,2,2,0,0,0,0,0,0,0,0,0,0.313,0.404,0.575,0,0,0
16,Yandy Díaz,Apr 25,TB,vs HOU,3,0,1,1,0,0,0,0,1,0,1,0,0,0.313,0.408,0.566,0,0,0
16,Yandy Díaz,Apr 26,TB,vs HOU,4,0,0,0,0,0,0,0,0,0,2,0,0,0.299,0.392,0.54,0,0,0
16,Yandy Díaz,Apr 27,TB,@ CWS,5,2,3,6,0,0,1,1,1,0,1,0,0,0.315,0.407,0.576,0,0,0
16,Yandy Díaz,Apr 28,TB,@ CWS,2,1,1,2,1,0,0,0,0,0,0,0,0,0.319,0.409,0.585,0,0,0
16,Yandy Díaz,Apr 29,TB,@ CWS,0,1,0,0,0,0,0,0,2,0,0,0,0,0.319,0.42,0.585,0,0,0
16,Yandy Díaz,May 2,TB,vs PIT,1,0,0,0,0,0,0,0,3,0,0,0,0,0.316,0.431,0.579,0,0,0
16,Yandy Díaz,May 3,TB,vs PIT,5,1,2,2,0,0,0,0,0,0,1,0,0,0.32,0.43,0.57,0,0,0
16,Yandy Díaz,May 4,TB,vs PIT,4,1,2,6,1,0,1,1,0,0,0,0,0,0.327,0.432,0.606,0,0,0
16,Yandy Díaz,May 5,TB,vs NYY,4,2,1,4,0,0,1,1,0,0,1,0,0,0.324,0.426,0.62,0,0,0
16,Yandy Díaz,May 6,TB,vs NYY,2,1,1,1,0,0,0,0,1,0,1,0,0,0.327,0.436,0.618,1,0,0
16,Yandy Díaz,May 7,TB,vs NYY,4,1,1,1,0,0,0,1,1,0,2,0,0,0.325,0.435,0.605,0,0,0
16,Yandy Díaz,May 8,TB,@ BAL,3,0,1,1,0,0,0,0,2,0,0,0,0,0.325,0.441,0.598,0,0,0
16,Yandy Díaz,May 9,TB,@ BAL,5,0,1,1,0,0,0,0,0,0,1,0,0,0.32,0.432,0.582,0,0,0
16,Yandy Díaz,May 10,TB,@ BAL,4,1,1,2,1,0,0,0,0,0,1,0,0,0.317,0.428,0.579,0,0,0
16,Yandy Díaz,May 11,TB,@ NYY,5,0,1,2,1,0,0,1,0,0,0,0,0,0.313,0.42,0.573,0,0,0
16,Yandy Díaz,May 12,TB,@ NYY,4,0,1,1,0,0,0,0,1,0,1,0,0,0.311,0.42,0.563,0,0,0
16,Yandy Díaz,May 13,TB,@ NYY,4,2,2,5,0,0,1,4,0,0,1,0,0,0.317,0.425,0.583,1,0,0
16,Yandy Díaz,May 14,TB,@ NYY,1,1,1,2,1,0,0,0,0,0,0,0,0,0.321,0.429,0.593,0,0,0
16,Yandy Díaz,May 20,TB,vs MIL,4,1,3,6,0,0,1,3,0,0,0,0,0,0.333,0.436,0.618,0,0,0
16,Yandy Díaz,May 21,TB,vs MIL,5,0,1,2,1,0,0,0,0,0,1,0,0,0.329,0.429,0.611,0,0,0
16,Yandy Díaz,May 22,TB,vs TOR,3,1,0,0,0,0,0,0,1,0,1,0,0,0.322,0.425,0.599,0,0,0
16,Yandy Díaz,May 26,TB,vs LAD,4,2,3,8,2,0,1,2,1,0,0,0,0,0.333,0.435,0.635,0,0,0
16,Yandy Díaz,May 27,TB,vs LAD,4,0,0,0,0,0,0,0,1,0,1,0,0,0.325,0.429,0.619,0,0,0
16,Yandy Díaz,May 28,TB,vs LAD,5,0,2,2,0,0,0,1,0,0,0,0,0,0.327,0.429,0.612,0,0,0
16,Yandy Díaz,May 29,TB,@ CHC,4,0,0,0,0,0,0,0,0,0,1,0,0,0.32,0.42,0.598,0,0,0
16,Yandy Díaz,May 31,TB,@ CHC,5,0,0,0,0,0,0,0,0,0,1,0,0,0.31,0.41,0.58,0,0,0
16,Yandy Díaz,Jun 3,TB,@ BOS,5,0,2,4,2,0,0,2,0,0,0,0,0,0.313,0.41,0.587,0,0,0
16,Yandy Díaz,Jun 3,TB,@ BOS,5,1,1,1,0,0,0,1,0,0,0,0,0,0.31,0.405,0.576,0,0,0
16,Yandy Díaz,Jun 4,TB,@ BOS,5,1,2,2,0,0,0,1,0,0,2,0,0,0.312,0.405,0.571,0,0,0
16,Yandy Díaz,Jun 5,TB,@ BOS,4,1,2,2,0,0,0,0,1,0,1,0,0,0.316,0.409,0.57,0,0,0
16,Yandy Díaz,Jun 6,TB,vs MIN,3,1,1,1,0,0,0,0,1,0,1,0,0,0.316,0.41,0.566,0,0,0
16,Yandy Díaz,Jun 9,TB,vs TEX,4,0,1,1,0,0,0,0,0,0,2,0,0,0.315,0.408,0.56,0,0,0
16,Yandy Díaz,Jun 10,TB,vs TEX,4,0,0,0,0,0,0,0,1,0,1,0,0,0.309,0.403,0.549,0,0,0
16,Yandy Díaz,Jun 11,TB,vs TEX,4,2,2,2,0,0,0,0,0,0,1,0,0,0.313,0.405,0.548,0,0,0
16,Yandy Díaz,Jun 12,TB,@ OAK,3,0,0,0,0,0,0,0,1,0,1,0,0,0.308,0.402,0.54,0,0,0
16,Yandy Díaz,Jun 13,TB,@ OAK,4,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0.396,0.53,0,0,0
16,Yandy Díaz,Jun 14,TB,@ OAK,4,1,3,4,1,0,0,2,1,0,1,0,0,0.311,0.404,0.539,0,0,0
16,Steven Kwan,Mar 30,CLE,@ SEA,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,Steven Kwan,Mar 31,CLE,@ SEA,4,0,2,3,1,0,0,5,1,0,1,0,0,0.25,0.3,0.375,0,0,1
16,Steven Kwan,Apr 1,CLE,@ SEA,4,0,1,1,0,0,0,0,0,0,2,0,0,0.25,0.286,0.333,0,0,0
16,Steven Kwan,Apr 2,CLE,@ SEA,5,0,1,1,0,0,0,1,0,0,0,0,0,0.235,0.263,0.294,0,0,0
16,Steven Kwan,Apr 3,CLE,@ OAK,5,3,2,3,1,0,0,1,0,0,0,0,0,0.273,0.28,0.364,0,0,1
16,Steven Kwan,Apr 4,CLE,@ OAK,4,0,2,2,0,0,0,0,0,0,0,0,0,0.308,0.31,0.385,0,0,0
16,Steven Kwan,Apr 5,CLE,@ OAK,5,0,2,2,0,0,0,1,1,0,0,1,1,0.323,0.343,0.387,0,0,0
16,Steven Kwan,Apr 7,CLE,vs SEA,4,0,0,0,0,0,0,0,0,0,2,0,0,0.286,0.308,0.343,0,0,0
16,Steven Kwan,Apr 8,CLE,vs SEA,4,0,1,1,0,0,0,0,1,0,1,0,0,0.282,0.318,0.333,0,0,0
16,Steven Kwan,Apr 9,CLE,vs SEA,4,1,2,4,0,1,0,0,2,2,0,1,0,0.302,0.36,0.395,0,0,0
16,Steven Kwan,Apr 10,CLE,vs NYY,3,1,0,0,0,0,0,0,2,0,0,1,0,0.283,0.364,0.37,0,0,0
16,Steven Kwan,Apr 11,CLE,vs NYY,4,1,1,1,0,0,0,0,0,0,0,0,0,0.28,0.356,0.36,0,0,0
16,Steven Kwan,Apr 12,CLE,vs NYY,3,1,1,1,0,0,0,0,2,0,0,0,0,0.283,0.375,0.358,0,0,0
16,Steven Kwan,Apr 14,CLE,@ WSH,4,0,0,0,0,0,0,0,1,0,0,0,0,0.263,0.362,0.333,0,0,0
16,Steven Kwan,Apr 15,CLE,@ WSH,4,0,0,0,0,0,0,0,1,0,0,1,0,0.246,0.351,0.311,0,0,0
16,Steven Kwan,Apr 16,CLE,@ WSH,5,1,2,2,0,0,0,2,0,0,1,1,0,0.258,0.354,0.318,0,0,0
16,Steven Kwan,Apr 18,CLE,@ DET,3,0,1,1,0,0,0,0,1,0,0,0,0,0.261,0.361,0.319,0,0,0
16,Steven Kwan,Apr 18,CLE,@ DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0.357,0.314,0,0,0
16,Steven Kwan,Apr 19,CLE,@ DET,3,1,0,0,0,0,0,0,1,0,0,0,0,0.247,0.352,0.301,0,0,0
16,Steven Kwan,Apr 22,CLE,vs MIA,3,0,0,0,0,0,0,0,1,0,0,0,0,0.237,0.348,0.289,0,0,0
16,Steven Kwan,Apr 22,CLE,vs MIA,5,0,2,2,0,0,0,1,0,0,2,0,0,0.247,0.351,0.296,0,0,0
16,Steven Kwan,Apr 23,CLE,vs MIA,5,1,1,1,0,0,0,0,0,0,0,0,0,0.244,0.343,0.291,0,0,0
16,Steven Kwan,Apr 24,CLE,vs COL,4,0,3,4,1,0,0,0,0,0,0,0,0,0.267,0.358,0.322,0,0,0
16,Steven Kwan,Apr 25,CLE,vs COL,4,1,1,1,0,0,0,0,0,0,1,1,0,0.266,0.355,0.319,0,0,0
16,Steven Kwan,Apr 26,CLE,vs COL,3,0,0,0,0,0,0,0,2,0,1,1,0,0.258,0.357,0.309,0,0,0
16,Steven Kwan,Apr 28,CLE,@ BOS,5,1,2,2,0,0,0,0,0,0,1,0,0,0.265,0.358,0.314,0,0,0
16,Steven Kwan,Apr 29,CLE,@ BOS,5,1,3,3,0,0,0,0,1,0,1,0,0,0.28,0.373,0.327,0,0,0
16,Steven Kwan,Apr 30,CLE,@ BOS,4,1,1,2,1,0,0,0,0,0,0,0,0,0.279,0.369,0.333,0,0,0
16,Steven Kwan,May 1,CLE,@ NYY,4,1,1,1,0,0,0,0,0,0,1,0,0,0.278,0.366,0.33,0,0,0
